Date,Amount,Contractor
1029801600.00000000,21471885.0,ITT Industries
1029801600.00000000,17127000.0,SpawGlass Contractors 
1029801600.00000000,6667238.0,Urban Associates LP
1029801600.00000000,6393907.0,Alvarez Engineering 
1029801600.00000000,15367271.0,Raytheon 
1029801600.00000000,14735000.0,General Dynamics C4 Systems
1029801600.00000000,9300000.0,Sysco Food Services of Seattle
1029888000.00000000,26993507.0,Raytheon Systems 
1029888000.00000000,5772798.0,MWH Americas 
1029888000.00000000,5163500.0,Valley Apparel 
1029974400.00000000,1000000.0,LA Deepening Constructions A JV
1029974400.00000000,50675955.0,Raytheon 
1029974400.00000000,11720000.0,Nova Group
1029974400.00000000,7192557.0,Pacific General
1030060800.00000000,4500000000.0,Department of the Air Force
1030060800.00000000,5880003.0,J.K Hill and Associates 
1030060800.00000000,12199950.0,K.L. House Construction 
1030060800.00000000,37113756.0,Sikorsky Aircraft 
1030060800.00000000,36869830.0,Northrop Grumman 
1030060800.00000000,20192820.0,Atlantic Research 
1030060800.00000000,7658070.0,Raytheon Technical Services 
1030060800.00000000,11581179.0,Amerda Hess
1030320000.00000000,1537500.0,Simula Safety Systems 
1030320000.00000000,12435000.0,Hensel Phelps Construction 
1030320000.00000000,10230052.0,BAE Systems
1030320000.00000000,10712000.0,TECTUM 
1030320000.00000000,9446580.0,Kilgore Flares 
1030320000.00000000,5981250.0,EMC 
1030320000.00000000,25000000.0,Innovative Technical Solutions 
1030320000.00000000,7551696.0,General Electric Aircraft Engines
1030406400.00000000,36695000.0,Osborne Construction 
1030406400.00000000,5620000.0,Virtexco 
1030406400.00000000,23278573.0,Northrop Grumman 
1030406400.00000000,20528292.0,iBASEt
1030406400.00000000,15500000.0,General Electric Aircraft Engine
1030406400.00000000,7277831.0,Lockheed Martin
1030406400.00000000,15000000.0,Reinhart Food Service (Milwaukee Division)
1030492800.00000000,26297531.0,Raytheon Technical Services 
1030492800.00000000,620387738.0,Goodrich Aircraft Wheels and Brakes
1030492800.00000000,24124805.0,Raytheon Support Services 
1030492800.00000000,10523720.0,Atlantic Research 
1030492800.00000000,10485093.0,Southwest Marine
1030492800.00000000,7544144.0,McDonnell Douglas 
1030492800.00000000,7220000.0,Hourigan Construction 
1030492800.00000000,1069000.0,University of Mississippi
1030492800.00000000,612810.0,Hamilton Sundstrand 
1030579200.00000000,125063563.0,Boeing 
1030579200.00000000,108718243.0,Lockheed Martin Mission Systems
1030579200.00000000,47000000.0,Raytheon Electronic Systems
1030579200.00000000,30000000.0,Bell-Boeing Joint Program Office
1030579200.00000000,18265461.0,Raytheon 
1030579200.00000000,10130500.0,Cushman Contracting 
1030579200.00000000,10000000.0,North State Mechanical 
1030579200.00000000,10000000.0,L3Communications
1030579200.00000000,7692056.0,Dell Marketing L.P.
1030579200.00000000,7621653.0,Titan Systems 
1030579200.00000000,20508048.0,GSC Construction 
1030579200.00000000,18404203.0,R.Q. Construction
1030579200.00000000,10232000.0,Caddell Construction 
1030579200.00000000,9767427.0,Ross Group Construction 
1030579200.00000000,9108567.0,General Dynamics-Ordnance and Tactical Systems
1030579200.00000000,7740945.0,Alliant Ammunition Systems 
1030579200.00000000,18608040.0,Lockheed Martin 
1030579200.00000000,12600882.0,United Technologies 
1030579200.00000000,11514407.0,Lockheed Martin 
1030665600.00000000,100677007.0,Thales-Raytheon Systems 
1030665600.00000000,26047825.0,Raytheon 
1030665600.00000000,16132825.0,Sunmount 
1030665600.00000000,60000.0,Bhate Environmental Associates 
1030665600.00000000,35213106.0,Thomas Instrument and Machine 
1030665600.00000000,16350000.0,Fiore Industries 
1030665600.00000000,5802517.0,Lockheed Martin 
1030665600.00000000,19978613.0,General Electric Aircraft Engines
1030665600.00000000,11381000.0,Barclay White/Coakley Williams Construction (a joint venture)
1030665600.00000000,8000000.0,McDonnell Douglas 
1030665600.00000000,5416736.0,R. A. Burch Construction 
1030665600.00000000,10199760.0,IIT Research Institute
1030665600.00000000,6849767.0,Sempra Energy Trading 
1030665600.00000000,5430477.0,Belleville Shoe Manufacturing 
1031011200.00000000,25000000.0,Hood Technology 
1031011200.00000000,12443000.0,Raytheon 
1031011200.00000000,8240000.0,Sauer
1031011200.00000000,6250000.0,Advanced Acoustic Concepts
1031097600.00000000,200.0,TRW Systems
1031097600.00000000,3031928250.0,Alliant Techsystems 
1031097600.00000000,7562000.0,Speegle Construction 
1031097600.00000000,752568418.0,General Dynamics Government Systems 
1031097600.00000000,22416336.0,Roy Anderson 
1031097600.00000000,64300000.0,Computer Sciences Raytheon
1031097600.00000000,440000000.0,Modern Technologies Corp
1031097600.00000000,25000000.0,CH2M Hill
1031097600.00000000,9233878.0,TrendTec
1031184000.00000000,338808638.0,North American Airlines Contractor Team
1031184000.00000000,327648602.0,Federal Express Charter Programs Teaming Arrangement
1031184000.00000000,25659393.0,ARCTEC Alaska
1031184000.00000000,18413725.0,Miami Air International
1031184000.00000000,10090000.0,Mattson Construction
1031184000.00000000,7500000.0,Williams International 
1031184000.00000000,5001530.0,Arrow Air 
1031184000.00000000,36600000.0,Pratt & Whitney
1031184000.00000000,17936000.0,Barsto Construction 
1031184000.00000000,14868000.0,Straub Construction 
1031184000.00000000,8622000.0,B. L. Harbert International 
1031184000.00000000,675569848.0,Hellfire Systems Limited Liability 
1031184000.00000000,6279199.0,Stronghold Engineering 
1031184000.00000000,16000000.0,Boh Environmental
1031270400.00000000,75050477.0,Raytheon 
1031270400.00000000,13752018.0,Planning Consultants 
1031270400.00000000,10273098.0,Northrop Grumman 
1031270400.00000000,7397265.0,Harper/Nielsen Dillingham Builders 
1031270400.00000000,6558932.0,Rome Research 
1031270400.00000000,5531645.0,Raytheon Systems 
1031270400.00000000,5290358.0,Black Construction 
1031270400.00000000,30000000.0,Simulation Technologies Incorporated
1031270400.00000000,6426162.0,BAE Systems Technical Services
1031270400.00000000,23552277.0,Biltwell Development 
1031270400.00000000,11337165.0,Doyon/American Mechanical
1031270400.00000000,1095331080.0,American Ordnance 
1031270400.00000000,13229773.0,Air British Petroleum
1031529600.00000000,2152441897.0,Lockheed Martin 
1031529600.00000000,23000000.0,U.S. Foods International 
1031529600.00000000,8341073.0,Exxon Mobil Fuels Marketing
1031529600.00000000,17457100.0,C Pyramid Enterprises 
1031529600.00000000,11700000.0,Technical Products Group 
1031529600.00000000,7250000.0,Weeks
1031529600.00000000,6113000.0,Roy Anderson 
1031616000.00000000,275000000.0,Express Scripts 
1031616000.00000000,25000000.0,Sanders Design International*
1031616000.00000000,22800894.0,General Atomics 
1031616000.00000000,16438000.0,Rogers Quinn (RQ) Construction
1031616000.00000000,15080000.0,Black Construction 
1031616000.00000000,7000000.0,Lockheed Martin Aeronautics 
1031616000.00000000,6995193.0,McDonnell Douglas 
1031616000.00000000,5755000.0,Gibbs Construction 
1031616000.00000000,5518328.0,BAE Systems Technical Services
1031616000.00000000,5485468.0,ViroMed Laboratories
1031616000.00000000,13816534.0,TRW Tactical Systems
1031616000.00000000,9294350.0,Mine Safety Appliances
1031616000.00000000,8551540.0,BD Systems 
1031702400.00000000,30000000.0,Whiting-Turner Contracting
1031702400.00000000,24120576.0,Raytheon Missile Systems 
1031702400.00000000,13840629.0,Northrop Grumman Systems 
1031702400.00000000,8787369.0,Kvaas Construction 
1031702400.00000000,6425000.0,Rush Consutec
1031702400.00000000,6323572.0,Technical Products Group 
1031702400.00000000,135318222.0,TRW ICBM Systems
1031702400.00000000,2766037206.0,United Technologies 
1031702400.00000000,94620000.0,Medco Health Solutions 
1031702400.00000000,9752426.0,Mid-Atlantic Cooperative Services d/b/a Aero Energy*
1031702400.00000000,9824280.0,ISO Bunkers
1031788800.00000000,197791458.0,FSS Alutiiq
1031788800.00000000,15556215.0,Resource Consultants
1031788800.00000000,11500000.0,Nova Group
1031788800.00000000,9207794.0,Raytheon 
1031788800.00000000,8445590.0,Titan Systems 
1031788800.00000000,7179273.0,W. B. Meredith II
1031788800.00000000,6583584.0,Lockheed Martin 
1031788800.00000000,6342924.0,Honeywell Technologies Solutions
1031788800.00000000,5288149.0,ManTech Systems Engineering 
1031788800.00000000,360000000.0,Cardinal Health
1031788800.00000000,29408749.0,Amerada Hess 
1031788800.00000000,13432884.0,Papco Oil 
1031788800.00000000,6922338.0,Valero Marketing and Supply 
1031788800.00000000,56069873.0,Dyncorp Technical Services
1031788800.00000000,15000000.0,Business Technology and Solutions
1031788800.00000000,11223000.0,C.F. Jordan
1031788800.00000000,6651972.0,Gould-Bass 
1031788800.00000000,5982376.0,ITT Avionics
1031875200.00000000,3170973112.0,Bath Iron Works (BIW)
1031875200.00000000,29236700.0,IIT Research Institute
1031875200.00000000,23772321.0,General Dynamics Electronic Systems
1031875200.00000000,22175245.0,Raytheon
1031875200.00000000,10196309.0,Niking 
1031875200.00000000,8363088.0,York International 
1031875200.00000000,5735725.0,NDI Engineering 
1031875200.00000000,440000000.0,Support Systems Associates 
1031875200.00000000,48926369.0,TRW 
1031875200.00000000,35008869.0,McDonnell Douglas 
1031875200.00000000,28227742.0,Lear Siegler Services 
1031875200.00000000,24459222.0,DynCorp Technical Services
1031875200.00000000,13300000.0,McDonnell Douglas 
1031875200.00000000,10265420.0,TYBRIN 
1031875200.00000000,8951755.0,Phoenix Management 
1031875200.00000000,8795131.0,Raytheon Aerospace 
1031875200.00000000,7234715.0,Advanced Testing Technologies 
1031875200.00000000,10718206.0,Aeromet 
1031875200.00000000,24119450.0,C. Pyramid Enterprises 
1031875200.00000000,19430218.0,General Dynamics Armament and Technical Products
1031875200.00000000,15750284.0,Commercial Contractors Equipment 
1031875200.00000000,14276618.0,McKnight Construction 
1031875200.00000000,12919000.0,Dick Pacific/M. Kennedy
1031875200.00000000,11153781.0,McKnight Construction 
1031875200.00000000,7015862.0,Hellfire Systems Limited Liability 
1031875200.00000000,6560651.0,Technical Solutions Group
1031875200.00000000,6449000.0,W. G. Yates and Sons Construction 
1031875200.00000000,20939844.0,Meridian Medical Technologies 
1031875200.00000000,16500000.0,Network Associates 
1031875200.00000000,6713821.0,Pan American Refining*
1031875200.00000000,5360842.0,Texas Liquids 
1031875200.00000000,5011500.0,A.C. & T. 
1032134400.00000000,250000000.0,Suffolk Construction 
1032134400.00000000,35667512.0,Blackwater Lodge*
1032134400.00000000,12292920.0,Surgical Shooting
1032134400.00000000,11841375.0,Automation Precision Training*
1032134400.00000000,8007010.0,Booz-Allen and Hamilton
1032134400.00000000,7165909.0,Talley Defense Systems
1032134400.00000000,9882500.0,Beaver Aerospace and Defense 
1032134400.00000000,6936193.0,Onizuka Civil Engineering Support Joint Venture
1032134400.00000000,5357452.0,General Dynamics 
1032134400.00000000,9034265.0,Wolverine World Wide
1032220800.00000000,25000000.0,Reynolds Systems
1032220800.00000000,18436662.0,Sikorsky Aircraft 
1032220800.00000000,17747463.0,General Electric Aircraft Engines
1032220800.00000000,10038009.0,C Construction 
1032220800.00000000,9871082.0,Bodell Construction 
1032220800.00000000,5549278.0,Whiting-Turner Contracting 
1032220800.00000000,19350000.0,Coakley & Williams Construction 
1032220800.00000000,11887552.0,Ranco Construction 
1032220800.00000000,8173092.0,Foster Wheeler Environmental 
1032220800.00000000,500000.0,Environmental Quality Management 
1032220800.00000000,50000.0,Sterling Contracting 
1032220800.00000000,10000.0,C. R. Pittman Construction 
1032220800.00000000,8216000.0,B. L. Harbert International 
1032220800.00000000,7308400.0,Weeks Marine 
1032220800.00000000,13881240.0,Structural Associates 
1032220800.00000000,930762110.0,Evergreene Construction L.C.
1032220800.00000000,217700000.0,Boeing 
1032220800.00000000,52552822.0,Boeing 
1032220800.00000000,24600000.0,Rome Research 
1032220800.00000000,9000000.0,Booz-Allen and Hamilton
1032220800.00000000,17862435.0,Lord 
1032307200.00000000,25054895.0,ScenPro
1032307200.00000000,23896634.0,DRS Systems
1032307200.00000000,7664332.0,California State University Long Beach Foundation
1032307200.00000000,6387100.0,Stronghold Engineering
1032307200.00000000,5115917.0,Rockwell Collins Government Systems
1032307200.00000000,5096960.0,General Electric Aircraft Engines
1032307200.00000000,5021451.0,SYNTEK Technologies
1032307200.00000000,25418000.0,P. J. Dick 
1032307200.00000000,12647236.0,Epic Construction 
1032307200.00000000,9994958.0,United Defense Limited Partnership
1032307200.00000000,5211600.0,Kullander Construction 
1032307200.00000000,64177733.0,Air Transport International
1032307200.00000000,25537290.0,Boeing-Lasers and Electro-Optical Systems Technical Services
1032307200.00000000,906211950.0,BAE Systems
1032307200.00000000,7974811.0,Raytheon Aircraft 
1032307200.00000000,22500000.0,Alliance Joint Venture
1032480000.00000000,273200000.0,Boeing 
1032480000.00000000,16785936.0,Boeing Space and Communications Group
1032480000.00000000,8183180.0,Boeing Space and Communications Group
1032480000.00000000,7830000.0,Rand and Son Construction 
1032480000.00000000,21000000.0,Raytheon Systems 
1032480000.00000000,13706244.0,Alliant Techsystems
1032480000.00000000,9905805.0,Black Hills Ammunition
1032480000.00000000,8189449.0,Future Technologies
1032480000.00000000,7840000.0,Burns & McDonnell Engineering
1032480000.00000000,7564399.0,Harper/Nielsen Dillingham Builders
1032480000.00000000,5000000.0,Bell Helicopter Textron
1032480000.00000000,5845028.0,Joglar Painting 
1032480000.00000000,24717337.0,Clark Design and Build
1032480000.00000000,20975000.0,Signal Construction 
1032480000.00000000,13149500.0,United Defense Limited Partnership
1032480000.00000000,11467111.0,McKnight Construction 
1032480000.00000000,716758523.0,Wiser Construction 
1032480000.00000000,6803000.0,Dixon/Carothers
1032480000.00000000,6634200.0,Coakley & Williams Construction 
1032480000.00000000,5483000.0,SAMBE Construction 
1032480000.00000000,5262500.0,United Defense Limited Partnership
1032480000.00000000,5112000.0,Baltimore Contractors 
1032480000.00000000,7106704.0,Scientific Buildings
1032739200.00000000,52098644.0,Utah State University Research Foundation
1032739200.00000000,12230000.0,Litton Systems
1032739200.00000000,9503647.0,Honeywell
1032739200.00000000,6771128.0,Boeing 
1032739200.00000000,6148000.0,RQ Construction
1032739200.00000000,40000000.0,Lockheed Martin Space Systems
1032739200.00000000,39977703.0,Raytheon Systems 
1032739200.00000000,24412564.0,Anteon 
1032739200.00000000,7157200.0,General Dynamics Armament and Technical Products
1032739200.00000000,9213067.0,Concurrent Technologies 
1032739200.00000000,7978468.0,Professional Software Engineering
1032739200.00000000,6066734.0,SRI International
1032739200.00000000,5195655.0,Raytheon Technical Services 
1032739200.00000000,825467.0,Simulation Technologies 
1032739200.00000000,15999999.0,Weis Builders 
1032739200.00000000,10000.0,Circle 
1032739200.00000000,6356183.0,General Dynamics Land System 
1032739200.00000000,15500000.0,following contract
1032739200.00000000,9700000.0,Mitsui Plastics
1032739200.00000000,5407973.0,Military Threads
1032825600.00000000,47000000.0,Sverdrup Technologies
1032825600.00000000,19359420.0,Northrop Grumman Systems 
1032825600.00000000,16817348.0,United Technologies 
1032825600.00000000,15751776.0,Northrop Grumman 
1032825600.00000000,1049124748.0,United Technologies 
1032825600.00000000,64177733.0,Air Transport International contract (F11626-02-D-0029) awarded on Sept. 19
1032825600.00000000,510726370.0,McDonnell Douglas 
1032825600.00000000,45200341.0,XonTech
1032825600.00000000,25000000.0,Thermal Wave Imaging
1032825600.00000000,10656000.0,Bell Helicopter Textron
1032825600.00000000,8714048.0,Harry Pepper & Associates
1032825600.00000000,5878120.0,KPMG Consulting 
1032825600.00000000,5309500.0,BAE Systems Information and Electronics System Integration
1032825600.00000000,6749849.0,Wolverine World Wide
1032825600.00000000,7314472.0,Belleville Shoe Mfg. 
1032825600.00000000,6000000.0,SYSCO Foodservice of San Francisco
1032912000.00000000,48219204.0,Electric Boat 
1032912000.00000000,29826413.0,AverStar
1032912000.00000000,25000000.0,Materials Research & Design
1032912000.00000000,12667154.0,Dimensions International
1032912000.00000000,6609686.0,Raytheon 
1032912000.00000000,5706604.0,Tele~Consultants
1032912000.00000000,5177300.0,Black Construction 
1032912000.00000000,47778408.0,Exxon Mobil Fuels Marketing
1032912000.00000000,15871435.0,Alliant Techsystems 
1032912000.00000000,27060000.0,Facchina Construction 
1032912000.00000000,9331655.0,Shirley Pentagon Constructors
1032912000.00000000,6260000.0,United Defense Limited Partnership
1032912000.00000000,599994537.0,Mountaintop Technologies 
1032912000.00000000,593000.0,Alliant Techsystems 
1032912000.00000000,505198.0,Houston Drive Train Service 
1032912000.00000000,7600126.0,Regent Mfg.
1032998400.00000000,1750037140.0,Johns Hopkins University Applied Physics Laboratory (JHU/APL)
1032998400.00000000,442923371.0,Electric Boat 
1032998400.00000000,69665982.0,Raytheon Aerospace 
1032998400.00000000,36097068.0,ITT Systems
1032998400.00000000,35543362.0,Nova Engineering
1032998400.00000000,32029467.0,Lockheed Martin Aircraft Center
1032998400.00000000,30558056.0,Boeing 
1032998400.00000000,28001850.0,Armament 
1032998400.00000000,25000000.0,NAVMAR Applied Sciences 
1032998400.00000000,13963000.0,Black Construction 
1032998400.00000000,13058662.0,AMSEC 
1032998400.00000000,12000000.0,Macolm Pirnie
1032998400.00000000,10480000.0,All Star Services 
1032998400.00000000,10414039.0,Eagle Systems
1032998400.00000000,9205500.0,Black Hills Ammunition
1032998400.00000000,7500000.0,Alloy Surfaces 
1032998400.00000000,6695000.0,Whiting-Turner Contracting 
1032998400.00000000,6194800.0,BAE Systems Controls
1032998400.00000000,6043569.0,Virtexco 
1032998400.00000000,6043393.0,TEAC America
1032998400.00000000,5975000.0,Nova Group
1032998400.00000000,5656134.0,Sikorsky Aircraft 
1032998400.00000000,5500086.0,ITT Avionics and Northrop Grumman Corp
1032998400.00000000,5200529.0,HPS Mechanical
1032998400.00000000,5114000.0,Bell Boeing Tilt Rotor Team
1032998400.00000000,14969710.0,Wornick 
1032998400.00000000,15369064.0,AmeriQual Group
1032998400.00000000,10145294.0,SOPAKCO Packaging
1032998400.00000000,8711250.0,Air Products and Chemicals
1032998400.00000000,13477521.0,Sarnoff 
1032998400.00000000,15000000.0,BMAR and Associates 
1032998400.00000000,1830051.0,University of Hawaii
1032998400.00000000,16223382.0,General Electric 
1032998400.00000000,14178600.0,Carothers Construction 
1032998400.00000000,6760000.0,Addison Construction 
1032998400.00000000,3625260.0,Bacharach 
1032998400.00000000,12024000.0,David Boland 
1032998400.00000000,5344131.0,Pease and Sons 
1032998400.00000000,8500712.0,McDonnell Douglas Helicopter 
1032998400.00000000,63806906.0,Northrop Grumman Information Technology
1032998400.00000000,12670811.0,Raytheon 
1032998400.00000000,3517400.0,McDonnell Douglas 
1032998400.00000000,10444130.0,Raytheon 
1032998400.00000000,8432640.0,ATK Aerospace 
1032998400.00000000,706685720.0,United Technologies 
1032998400.00000000,632184989.0,Dellew-Pemco-JV
1032998400.00000000,6199697.0,Lockheed Martin 
1033084800.00000000,98071464.0,Rio Grande Electric Cooperative*
1033084800.00000000,46954366.0,Raytheon Aerospace 
1033084800.00000000,35474740.0,DynCorp Technical Services
1033084800.00000000,32986033.0,Fuentez Systems Concepts
1033084800.00000000,25680869.0,McDonnell Douglas 
1033084800.00000000,22490000.0,Dick Pacific Construction 
1033084800.00000000,21471821.0,Raytheon 
1033084800.00000000,20691896.0,Lockheed Martin 
1033084800.00000000,18824663.0,J. A. Jones Management Services
1033084800.00000000,16781450.0,Combined Systems 
1033084800.00000000,15211424.0,Boeing 
1033084800.00000000,15000000.0,Boeing 
1033084800.00000000,14092835.0,Jones/Hill
1033084800.00000000,13476759.0,Lockheed Martin Integrated Systems
1033084800.00000000,12288712.0,RBC 
1033084800.00000000,11562308.0,Robison Construction
1033084800.00000000,11072250.0,Boro Developers
1033084800.00000000,10868476.0,TEAC America
1033084800.00000000,10428336.0,Chugach Support Services
1033084800.00000000,9250000.0,Nan
1033084800.00000000,8553400.0,Kvaerner Process Services
1033084800.00000000,8197000.0,Dick Pacific/M. Kennedy
1033084800.00000000,7999949.0,Northrop Grumman Systems 
1033084800.00000000,5275150.0,Ensign-Bickford Aerospace & Defense 
1033084800.00000000,5023915.0,Anteon 
1033084800.00000000,343458179.0,Sikorsky Aircraft 
1033084800.00000000,81385758.0,Datron 
1033084800.00000000,59372100.0,Kenny Construction
1033084800.00000000,152000.0,General Dynamics Land Systems
1033084800.00000000,43661000.0,Dick Pacific Construction 
1033084800.00000000,37786015.0,McDonnell Douglas Helicopter 
1033084800.00000000,27653000.0,Bell Constructors 
1033084800.00000000,19790700.0,Boro Construction
1033084800.00000000,17915040.0,Honeywell International 
1033084800.00000000,100000.0,BAE Systems Information and Electronic Systems Integration 
1033084800.00000000,1376012150.0,MMC 
1033084800.00000000,947690604.0,MTD 
1033084800.00000000,9338958.0,United Defense LP
1033084800.00000000,724421985.0,Bobcat 
1033084800.00000000,542296029.0,McDonnell Douglas 
1033084800.00000000,48700000.0,TRW
1033084800.00000000,21164090.0,Choctaw Management Services Enterprise
1033084800.00000000,18310052.0,FlightSafety Services 
1033084800.00000000,16336244.0,Goodrich Aircraft Wheels and Brakes
1033084800.00000000,13042803.0,McDonnell Douglas 
1033084800.00000000,13300000.0,United Technologies 
1033084800.00000000,9959000.0,NLX 
1033084800.00000000,9422650.0,Bird Construction
1033084800.00000000,8820687.0,Boeing 
1033084800.00000000,7983328.0,Mississippi Department of Rehabilitation Service
1033084800.00000000,5160478.0,Raytheon Aircraft 
1033344000.00000000,44000000.0,General Electric Medical Systems
1033344000.00000000,44000000.0,Philips Medical Systems
1033344000.00000000,44000000.0,COHR
1033344000.00000000,44000000.0,Toshiba America Medical Systems
1033344000.00000000,44000000.0,Siemens Medical Solutions USA
1033344000.00000000,43055100.0,Sussex Rural Electric Cooperative (SREC)*
1033344000.00000000,5276944.0,Altama Delta 
1033344000.00000000,5251379.0,Wellco Enterprises
1033344000.00000000,5051843.0,McRae Industries
1033344000.00000000,137765477.0,McDonnell Douglas 
1033344000.00000000,75000000.0,Krempp Lumber 
1033344000.00000000,31467995.0,DG21
1033344000.00000000,24908125.0,Chugach Support Services
1033344000.00000000,20991204.0,Northrop Grumman Information Technology 
1033344000.00000000,18191764.0,General Electric Aircraft Engines
1033344000.00000000,17173912.0,Raytheon 
1033344000.00000000,17041496.0,General Atomics
1033344000.00000000,16101873.0,Northrop Grumman 
1033344000.00000000,14611200.0,Gibbs Construction
1033344000.00000000,13264289.0,Lockheed Martin Systems Integration
1033344000.00000000,13233448.0,Bell-Boeing Joint Program Office
1033344000.00000000,13138000.0,Harry Pepper & Associates
1033344000.00000000,11798910.0,Reyes Construction
1033344000.00000000,10963400.0,Dewolff
1033344000.00000000,10605000.0,Newfield Construction
1033344000.00000000,10473017.0,Raytheon 
1033344000.00000000,10000000.0,Ace Engineering
1033344000.00000000,10000000.0,Pacific Construction Services
1033344000.00000000,9251914.0,Honeywell Technology Solutions
1033344000.00000000,9036950.0,James N. Gray 
1033344000.00000000,8114781.0,Head
1033344000.00000000,7707077.0,Canadian Commercial 
1033344000.00000000,7466653.0,Synetics 
1033344000.00000000,7284096.0,Northrop Grumman Systems 
1033344000.00000000,6967703.0,Bell-Boeing Joint Program Office
1033344000.00000000,6841662.0,Computer Sciences 
1033344000.00000000,6398000.0,W. M. Schlosser 
1033344000.00000000,6304897.0,AMSEC 
1033344000.00000000,5958534.0,Day & Zimmerman Services (Singapore) PTE LTD
1033344000.00000000,5938170.0,Advanced Acoustic Concepts
1033344000.00000000,5926843.0,Rockwell Scientific 
1033344000.00000000,5899888.0,Forrester Construction 
1033344000.00000000,5300000.0,Brown & Root Services
1033344000.00000000,5174000.0,Sauer
1033344000.00000000,31774000.0,Tug Hill Construction 
1033344000.00000000,26730092.0,Honeywell International
1033344000.00000000,5128000.0,Lockheed Martin 
1033344000.00000000,16613872.0,Orange Shipbuilding 
1033344000.00000000,242496.0,Mitretek Systems 
1033344000.00000000,7199993.0,University of Alaska
1033344000.00000000,14728745.0,Spindler Construction 
1033344000.00000000,3600000.0,Assurance Technology 
1033344000.00000000,873956781.0,Stronghold Engineering
1033344000.00000000,12845102.0,McDonnell Douglas Helicopter 
1033344000.00000000,1797400.0,Hamilton Sundstrand Aerospace 
1033344000.00000000,17915040.0,Contract DAAE07-02-C-N100 announced Sept. 27
1033344000.00000000,500000000.0,C.F. Jordan L.P.
1033344000.00000000,170962989.0,McDonnel Douglas 
1033344000.00000000,153900000.0,Northrop Grumman 
1033344000.00000000,50000000.0,Chenega Technology Services
1033344000.00000000,47126096.0,Lockheed Martin Information Systems
1033344000.00000000,44071000.0,Boeing Aerospace Operations
1033344000.00000000,43730541.0,Boeing Aerospace Operations
1033344000.00000000,38070124.0,Northrop Grumman Systems 
1033344000.00000000,23139887.0,Lockheed Martin 
1033344000.00000000,21700000.0,Northrop Grumman Air Combat Systems
1033344000.00000000,21000000.0,McDonnell Douglas 
1033344000.00000000,20000000.0,Martinez International 
1033344000.00000000,19929094.0,McDonnell Douglas 
1033344000.00000000,13000000.0,Boeing 
1033344000.00000000,10000000.0,Northrop Grumman Systems 
1033344000.00000000,9340534.0,Boeing 
1033344000.00000000,6928427.0,J. Kokolakis Contracting 
1033344000.00000000,6520000.0,Raytheon Systems 
1033344000.00000000,5180946.0,Gulfstream Aerospace 
1033344000.00000000,521568600.0,Chenega Technology Services 
1033430400.00000000,534911500.0,Aerospace 
1033430400.00000000,39095382.0,ARCTEC Services
1033430400.00000000,29914895.0,Harris Technical Services 
1033430400.00000000,12430143.0,TRW ICBM Systems
1033430400.00000000,8635958.0,Spectrum Sciences and Software
1033430400.00000000,6811000.0,Northrop Grumman Technical Services 
1033430400.00000000,5000002.0,Computer Sciences Raytheon
1033430400.00000000,1497050.0,Boeing 
1033430400.00000000,833734.0,General Dynamics Decision Systems
1033430400.00000000,49399065.0,United Defense LP
1033430400.00000000,27812000.0,Beers Skanska 
1033430400.00000000,20633000.0,Cajun Constructors 
1033430400.00000000,11376441.0,Raytheon Support Services 
1033430400.00000000,10851240.0,Raytheon
1033430400.00000000,10475200.0,M&D Contractors 
1033430400.00000000,5000.0,Walsh Construction 
1033430400.00000000,8660766.0,Harris R.F. Communications Group
1033430400.00000000,7927172.0,Gillette Electric Construction 
1033430400.00000000,7682600.0,Lord and Son Construction 
1033430400.00000000,2970659.0,American Science and Engineering 
1033430400.00000000,6189371.0,Petra 
1033430400.00000000,6096000.0,Bell Helicopter
1033430400.00000000,300000.0,Gahagan and Bryant Associates 
1033430400.00000000,5356000.0,Sikorsky Aircraft 
1033430400.00000000,5288000.0,William Schlosser 
1033430400.00000000,12391680.0,McDonnell Douglas 
1033430400.00000000,5351389.0,Resource Consultants 
1033430400.00000000,5116666.0,Harris 
1033430400.00000000,9839456.0,AT&T 
1033516800.00000000,75000000.0,Bionetics 
1033516800.00000000,43000000.0,EMC 
1033516800.00000000,10765235.0,DHL Airways
1033516800.00000000,6638280.0,Lockheed Martin Space Systems 
1033516800.00000000,15085638.0,Northrop Grumman Norden Systems 
1033516800.00000000,7987834.0,ST Production Systems 
1033603200.00000000,36148509.0,Raytheon Missile Systems 
1033603200.00000000,13933625.0,Electric Boat 
1033603200.00000000,10000000.0,Ellis Environmental Group L.C.*
1033603200.00000000,6023160.0,Newport News Shipbuilding
1033603200.00000000,5530000.0,Burlington Apparel Fabrics
1033603200.00000000,50000000.0,B.I.B. Consultants 
1033603200.00000000,24000000.0,Honeywell International
1033603200.00000000,13954043.0,Sikorsky Aircraft 
1033603200.00000000,6160475.0,Rockwell Collins is being awarded a $6
1033689600.00000000,38129517.0,Poole & Kent 
1033689600.00000000,18338539.0,McDonnell Douglas Helicopter 
1033689600.00000000,17886660.0,Alutiiq Management Services 
1033689600.00000000,8632170.0,Ana Mac 
1033689600.00000000,6964000.0,Waynesboro Construction 
1033689600.00000000,22242220.0,Raytheon Systems 
1033689600.00000000,12819958.0,Raytheon Systems 
1033689600.00000000,12692318.0,Titan Systems 
1033689600.00000000,12529560.0,Lockheed Martin Federal Systems
